id,fakultas,pekerjaan_ayah,pekerjaan_ibu,pendapatan_class,penghasilan_ayah,penghasilan_ibu,kepemilikan_rumah,koreksi_pengeluaran_mhs_iuran_sekolah,kendaraan,listrik,keberadaan_orangtua,pajak,ukt
2971,1,6,1,8,10000000,0,7,0,1,5,2.0,700000.0,5
1541,5,9,1,8,50237497,0,7,750000,7,4,2.0,4592500.0,8
1961,7,9,1,8,34000000,0,8,0,6,5,2.0,1453000.0,8
3902,3,6,7,8,5000000,10000000,8,2000000,7,4,2.0,4150000.0,8
1608,8,6,1,8,13000000,0,5,450000,3,3,2.0,3300000.0,8
1802,7,9,9,8,23804219,30345242,8,1445000,7,4,2.0,3630000.0,8
3180,8,9,1,8,45000000,0,8,2000000,8,5,2.0,12500000.0,8
3515,8,6,9,8,5100000,4000000,8,710000,8,4,2.0,5800000.0,8
1543,5,6,5,8,11200000,0,7,200000,7,3,2.0,3800000.0,8
2493,6,9,1,4,4500000,0,7,0,3,1,2.0,250000.0,5
3539,7,1,9,8,0,13983850,7,0,6,3,2.0,3123000.0,7
3080,1,6,8,8,3300000,1300000,7,675000,3,3,2.0,300000.0,6
1544,5,6,9,8,19737067,4000000,7,260000,1,4,2.0,4250000.0,8
1545,5,5,1,8,58329009,0,8,100000,8,4,2.0,10000000.0,8
3632,10,1,6,8,0,7000000,7,0,6,3,2.0,2737900.0,8
1831,7,6,1,8,12000000,0,5,800000,5,3,2.0,1097800.0,7
4898,8,5,1,2,2250000,0,1,200000,3,2,2.0,172000.0,2
4314,5,1,5,2,0,2500000,1,0,3,3,2.0,173000.0,2
3730,9,7,1,3,3000000,0,5,0,4,2,2.0,200000.0,4
1627,4,5,6,6,1000000,2500000,1,325000,3,4,2.0,561000.0,6
3081,1,9,1,5,3985300,0,7,916000,6,3,2.0,2200000.0,6
3064,2,6,6,7,2000000,2000000,3,650000,4,2,2.0,350000.0,6
3637,10,3,6,8,5000000,5000000,6,4000000,3,3,2.0,4200000.0,8
1889,5,9,9,8,21709500,15000000,8,0,8,4,2.0,10900000.0,8
1963,7,9,1,8,34400000,0,7,0,6,4,2.0,2750000.0,8
1890,5,1,5,6,1000000,3851500,1,0,3,1,2.0,355000.0,6
3665,9,5,9,8,7850000,8774900,7,700000,6,3,2.0,2547200.0,8
3635,9,1,9,8,0,9112900,7,155000,4,3,2.0,854100.0,7
2541,6,3,1,5,4000000,0,7,0,3,3,2.0,600000.0,5
1891,5,6,6,8,12812500,0,8,1150000,3,3,2.0,248500.0,8
3517,8,6,6,8,5169000,9200000,1,0,6,4,2.0,3266000.0,8
1712,7,8,1,8,8000000,0,8,0,6,4,2.0,1848000.0,8
1712,7,8,1,8,8000000,0,8,0,6,4,2.0,1848000.0,8
2005,5,6,1,8,6500000,0,1,0,4,3,2.0,4863000.0,8
2763,2,6,1,7,6713000,0,4,0,4,3,2.0,220000.0,6
3518,8,1,6,8,0,7100000,5,0,6,3,2.0,2420000.0,7
4496,10,3,1,2,1500000,0,2,200,2,2,2.0,0.0,2
3002,1,6,1,8,28250000,0,7,1445000,6,3,2.0,2800000.0,7
1603,8,6,1,5,6000000,0,4,300000,3,2,2.0,160000.0,7
3647,9,6,1,7,4000000,0,1,375000,1,2,2.0,0.0,5
3650,9,8,0,8,12000000,0,7,0,6,3,1.0,1792000.0,8
3901,3,9,6,8,43955159,10500000,8,1900000,7,5,2.0,2489750.0,8
1964,7,7,1,8,5000000,0,8,0,3,3,2.0,550000.0,6
2396,8,1,1,1,2000000,0,1,0,3,2,2.0,0.0,2
3285,2,6,3,5,0,3000000,1,450000,4,2,2.0,520000.0,6
1713,7,9,1,8,15700000,0,7,600000,3,3,2.0,2550000.0,8
1788,3,0,3,1,0,500000,8,100000,3,4,1.0,160000.0,3
2740,6,6,6,8,4000000,7926804,6,100000,3,3,2.0,459000.0,6
1893,5,6,1,8,14805000,0,7,2010000,6,3,2.0,2548000.0,8
3318,8,9,1,8,29000000,0,7,1300000,6,3,1.0,2000000.0,8
3016,1,7,9,8,1500000,5145500,7,800000,3,2,2.0,224000.0,6
3017,1,7,1,8,10000000,0,7,150000,6,4,2.0,2406000.0,7
3019,1,5,9,8,10000000,7000000,5,0,6,2,2.0,3150000.0,6
3020,1,9,1,8,6744800,0,7,0,4,2,2.0,100000.0,5
2861,2,1,9,8,0,4267200,1,100000,3,2,2.0,0.0,6
3082,1,5,6,8,8500000,3000000,7,400000,3,4,2.0,2800000.0,7
3084,1,1,9,8,0,8110000,7,888000,6,3,2.0,2800000.0,6
3085,1,9,9,8,4443000,3046000,6,120000,6,2,2.0,4600000.0,6
3651,10,9,9,8,30377040,21778100,7,0,7,4,2.0,5000000.0,8
3325,8,8,8,8,2500000,1500000,5,75000,3,2,2.0,146000.0,6
4416,4,1,0,3,2750000,0,3,70000,4,2,1.0,0.0,3
591,9,6,1,3,3000000,0,4,0,3,3,2.0,183500.0,4
624,9,6,1,8,19560000,0,3,1768000,3,3,2.0,396000.0,8
4076,10,1,1,4,2500000,0,3,0,3,2,2.0,222500.0,3
4059,9,0,9,3,0,3982600,2,0,1,1,1.0,0.0,3
514,9,6,1,8,8000000,0,6,200000,6,2,2.0,6000000.0,8
893,3,9,9,8,5549100,3590600,8,100000,7,4,2.0,1800000.0,8
294,2,9,6,8,3585100,3133384,1,0,3,1,2.0,250000.0,6
344,8,9,1,4,4676800,0,4,60000,5,3,2.0,213000.0,6
665,9,9,1,8,5748400,0,4,550000,5,2,2.0,250000.0,7
1063,7,5,1,3,2400000,0,4,60000,4,3,2.0,268000.0,4
711,4,9,9,8,5293600,4638700,7,450000,3,3,2.0,4600000.0,8
457,2,9,1,5,3227400,0,5,100000,3,2,2.0,200000.0,6
4468,4,2,2,1,500000,250000,3,50000,3,1,2.0,250000.0,2
171,1,6,1,8,16391284,0,7,700000,6,4,2.0,3126000.0,7
911,3,5,6,4,4300000,0,1,144375,6,1,2.0,3000000.0,7
852,4,1,3,2,0,1500000,3,0,3,2,2.0,260000.0,3
49,10,9,9,8,17000000,10000000,7,600000,6,3,2.0,2100000.0,8
4784,3,6,1,5,3000000,0,2,0,3,2,2.0,360000.0,3
4486,2,1,1,2,2000000,0,1,0,3,1,2.0,240000.0,2
4831,6,7,1,2,3000000,0,1,100000,1,1,2.0,0.0,1
4423,4,2,1,1,1000000,0,3,0,3,1,2.0,108000.0,2
4423,4,2,1,1,1000000,0,3,0,3,1,2.0,108000.0,2
4423,4,2,1,1,1000000,0,3,0,3,1,2.0,108000.0,2
4423,4,2,1,1,1000000,0,3,0,3,1,2.0,108000.0,2
354,8,8,1,8,5000000,0,5,500000,6,3,2.0,1475000.0,8
527,2,1,0,2,1500000,0,1,350000,3,1,1.0,250000.0,4
523,4,6,1,8,7144642,0,5,500000,5,4,2.0,2300000.0,8
464,2,1,3,1,1000000,500000,3,85000,3,2,2.0,270000.0,3
1126,3,9,5,8,2949900,2966500,3,0,3,2,2.0,185000.0,6
950,7,7,9,8,1500000,4000000,5,85000,4,3,2.0,327000.0,6
655,9,6,9,8,9176182,4591504,1,450000,6,2,2.0,1935000.0,8
4407,7,1,1,1,1000000,750000,3,0,3,2,2.0,0.0,2
54,10,8,8,7,2000000,2000000,2,70,3,3,2.0,0.0,6
446,4,9,1,6,5866000,0,4,200000,4,3,2.0,200000.0,7
548,9,9,3,3,0,1500000,1,150000,3,3,2.0,0.0,3
618,9,6,1,4,4050000,0,2,0,3,2,2.0,0.0,6
851,4,9,1,5,4000000,0,4,0,3,3,2.0,2008000.0,7
117,8,9,1,8,8000000,0,7,60000,4,4,2.0,5700000.0,8
4157,4,1,1,2,2250000,0,1,100000,4,2,2.0,300000.0,2
313,8,6,6,8,20000000,25000000,8,500000,8,5,2.0,9300000.0,8
482,8,7,9,8,2500000,4591400,1,500000,4,3,2.0,200000.0,7
4818,6,1,0,4,900000,0,1,200000,3,3,1.0,164000.0,3
946,4,5,9,8,7000000,4000000,6,100000,6,3,2.0,2200000.0,8
542,2,7,6,2,1300000,500000,4,0,3,2,2.0,146000.0,3
295,2,6,1,8,3635475,0,5,166000,6,3,2.0,2300000.0,6
4370,2,2,1,1,1200000,0,4,0,4,2,2.0,350000.0,2
4400,8,1,1,1,2500000,0,1,110000,3,1,2.0,403000.0,2
479,8,6,6,6,1162000,2310000,3,0,6,2,2.0,521000.0,6
107,5,0,9,8,0,4442500,5,200000,4,1,1.0,2250000.0,7
4449,1,2,1,2,2000000,0,3,70000,4,2,2.0,200000.0,2
953,7,9,9,8,7600000,7400000,4,120000,7,2,2.0,4450000.0,8
4813,3,1,1,1,1500000,0,1,65000,4,4,2.0,400000.0,2
36,10,6,1,2,3000000,0,7,200000,3,2,2.0,350000.0,4
951,7,6,1,8,4507500,0,7,1375000,3,3,2.0,224000.0,7
794,4,6,9,8,600000,6081300,7,0,3,3,2.0,1959000.0,7
599,2,9,1,4,4436100,0,7,0,4,3,2.0,400000.0,6
4467,2,2,1,4,3500000,0,3,150000,3,2,2.0,200000.0,3
947,4,9,1,5,3924410,0,1,1666666,4,2,2.0,235000.0,6
4121,1,1,1,2,1000000,0,1,105000,3,3,2.0,125000.0,2
4520,4,1,1,2,2000000,0,1,50000,3,2,2.0,200000.0,2
1130,7,9,9,8,5000000,4000000,7,2500000,6,3,2.0,2800000.0,8
679,4,2,1,2,1500000,0,4,0,4,2,2.0,0.0,3
4740,9,5,5,5,3675000,350000,4,75000,4,2,2.0,572500.0,4
819,2,9,1,7,5532500,0,1,150000,7,2,2.0,3520000.0,6
1041,7,6,1,8,4000000,0,4,300000,3,2,2.0,201000.0,6
596,9,5,5,4,3700000,0,1,90000,3,1,2.0,400000.0,6
923,4,6,1,1,1000000,0,2,83000,3,2,2.0,201000.0,3
4395,10,6,1,3,3541082,0,3,0,3,2,2.0,200000.0,3
581,9,1,1,2,3500000,0,1,0,3,2,2.0,380000.0,4
505,4,3,1,2,1500000,0,1,30000,3,1,2.0,0.0,2
4410,4,7,1,1,2000000,0,1,150000,1,2,2.0,142000.0,1
808,2,7,3,6,3500000,1500000,3,0,4,2,2.0,250000.0,6
568,9,6,1,8,8520000,0,4,100000,4,3,2.0,2064500.0,8
3,10,7,1,1,2120000,0,4,0,1,2,2.0,0.0,3
211,8,1,1,2,2000000,0,2,0,3,1,2.0,206000.0,3
803,2,1,1,2,2500000,0,3,0,4,2,2.0,185500.0,3
4116,2,2,1,1,750000,0,2,0,3,2,2.0,0.0,2
4728,9,2,1,1,500000,0,3,0,1,1,2.0,0.0,1
4438,7,6,1,5,5272000,0,1,330000,3,3,2.0,221000.0,3
4144,7,1,1,1,900000,0,2,100000,4,3,2.0,200000.0,2
141,8,9,1,4,2622100,0,4,200000,3,3,2.0,165000.0,6
910,3,9,9,8,6400000,4600000,7,150000,5,3,2.0,2350000.0,8
910,3,9,9,8,6400000,4600000,7,150000,5,3,2.0,2350000.0,8
1121,3,6,1,8,22700000,0,7,0,8,5,2.0,5200000.0,8
835,4,5,1,5,3000000,0,6,300000,3,3,2.0,300000.0,6
4343,5,5,1,5,3000000,0,3,0,4,2,2.0,364000.0,3
917,4,9,3,8,5341200,1500000,3,0,3,2,2.0,230000.0,7
395,8,6,1,8,7203000,0,1,410000,1,4,2.0,0.0,7
4405,2,2,5,1,1000000,500000,3,0,4,1,2.0,380000.0,2
4450,3,7,1,1,600000,0,1,0,3,2,2.0,135500.0,1
905,3,9,1,3,4164808,0,5,167000,4,3,2.0,250000.0,5
204,8,2,2,2,1000000,500000,2,0,3,1,2.0,0.0,2
91,5,2,1,7,8000000,0,5,1200000,3,3,2.0,743000.0,8
4355,2,2,2,5,3000000,0,3,330000,4,2,2.0,300000.0,3
4495,4,1,1,3,2000000,0,4,50000,3,2,2.0,244000.0,3
4495,4,1,1,3,2000000,0,4,50000,3,2,2.0,244000.0,3
602,2,6,1,8,16000000,0,5,0,3,2,2.0,200000.0,6
4153,3,6,1,3,2000000,0,7,120000,1,3,2.0,0.0,3
4848,6,1,1,1,2000000,0,4,150000,3,3,2.0,120000.0,2
778,2,6,1,7,3900000,0,4,75000,3,3,2.0,200000.0,6
103,5,1,1,1,1,0,1,60,3,2,2.0,0.0,2
392,4,9,3,8,5300700,1000000,3,0,7,2,2.0,3034000.0,8
359,4,9,9,8,4456300,3223500,7,150000,7,3,2.0,2800000.0,8
4070,4,1,1,1,1500000,0,3,0,3,2,2.0,0.0,2
172,8,1,1,5,2000000,0,3,75000,3,2,2.0,200000.0,6
974,7,9,5,8,5265300,1800000,8,1400000,3,5,2.0,4400000.0,8
352,8,9,1,6,3581700,0,7,550000,3,3,2.0,199000.0,7
4678,8,2,2,1,600,600,1,150,1,1,2.0,500.0,1
219,5,1,6,8,0,2877238,1,275000,4,3,2.0,265000.0,6
4359,2,1,3,4,3000000,250000,3,100000,4,3,2.0,250000.0,3
125,8,0,9,6,0,5526600,7,1400000,3,2,1.0,364500.0,7
4832,6,1,1,1,1500000,0,1,0,3,2,2.0,244000.0,1
35,10,2,1,8,2100000,0,2,0,3,3,2.0,120000.0,6
4077,2,6,1,5,3019869,0,1,0,3,1,2.0,250000.0,3
4419,4,2,1,2,1000000,0,2,0,3,2,2.0,0.0,2
301,5,9,1,8,4900000,0,5,0,4,2,2.0,500000.0,7
327,8,1,1,5,3000000,1000000,4,65000,5,2,2.0,189700.0,6
150,8,1,1,2,2500000,0,4,110000,3,3,1.0,286000.0,4
388,5,8,6,8,3500000,8949000,6,1400000,6,3,2.0,1500000.0,8
509,8,6,1,8,15000000,0,6,1400000,6,4,2.0,2300000.0,8
346,8,8,1,8,7500000,0,4,1400000,6,3,2.0,2500000.0,8
50,10,9,5,8,6876400,10131609,8,1400000,8,5,2.0,7125000.0,8
855,4,1,1,3,1500000,0,5,50000,3,2,2.0,250000.0,4
4433,7,2,1,1,2000000,0,4,0,3,1,2.0,230000.0,2
298,5,6,1,8,26000000,0,7,1400000,8,4,2.0,4100000.0,8
376,6,9,9,8,5031500,4449000,4,1400000,3,5,2.0,2850000.0,8
1125,3,5,1,8,40000000,0,8,1400000,7,4,2.0,2375000.0,8
612,2,9,5,7,5000000,500000,4,200000,4,3,2.0,173000.0,6
954,7,6,1,8,11000000,0,7,1400000,3,4,2.0,258000.0,8
4669,8,7,1,3,2000000,0,3,45000,1,2,2.0,0.0,2
60,10,9,9,8,4354000,5304800,8,150000,7,3,2.0,5350000.0,8
4519,4,2,1,2,1000000,0,2,0,3,2,2.0,80.0,2
17,10,1,5,1,2000000,0,4,65000,4,3,2.0,1942000.0,4
4350,5,1,1,1,500000,0,1,75000,1,1,2.0,0.0,1
981,7,3,1,2,2000000,0,4,180000,3,3,2.0,700000.0,4
807,2,1,1,1,1500000,0,2,0,3,2,2.0,156.0,2
78,10,0,3,2,0,1000000,8,0,3,3,1.0,250000.0,3
21,10,6,1,2,3000000,0,5,60000,3,2,2.0,165000.0,4
1065,7,9,1,8,8062900,0,7,1500000,7,3,2.0,3703000.0,8
225,5,7,0,3,4000000,0,1,2560000,1,1,1.0,0.0,4
190,1,7,9,8,4500000,5000000,7,0,3,2,2.0,5000000.0,6
918,4,6,1,5,3200000,0,5,650000,3,1,2.0,250000.0,7
483,8,7,1,1,1500000,0,2,0,3,2,2.0,200000.0,3
4383,10,1,1,1,1500000,0,2,0,4,2,2.0,133500.0,2
686,4,7,9,8,6500000,5000000,7,450000,6,3,2.0,4300000.0,8
4768,9,1,1,2,2400000,0,1,100000,3,1,2.0,200000.0,2
203,8,2,9,4,1000000,4549800,7,60000,3,2,2.0,2300000.0,7
944,4,6,9,8,2500000,4618900,5,0,4,2,2.0,2368000.0,7
626,9,6,5,5,4347568,0,3,0,3,2,2.0,140000.0,6
916,4,0,9,5,0,3139400,4,0,4,2,1.0,269000.0,6
4472,2,2,2,1,1000000,600000,2,85,4,2,2.0,0.0,2
508,8,1,1,1,0,1500000,2,50,3,3,2.0,250.0,3
4397,2,2,5,1,1750000,0,3,60000,4,2,2.0,273525.0,2
535,2,7,1,2,2500000,0,3,0,3,2,2.0,200000.0,4
695,4,2,2,1,500000,500000,2,85000,1,2,2.0,0.0,2
18,10,5,1,2,2500000,0,2,0,1,2,2.0,0.0,3
18,10,5,1,2,2500000,0,2,0,1,2,2.0,0.0,3
4458,2,1,1,1,500000,500000,2,85000,3,2,2.0,0.0,2
4437,4,2,1,1,800000,0,1,85000,3,1,2.0,225000.0,2
412,8,6,6,8,4000000,4000000,7,150000,6,2,2.0,2250000.0,7
4772,9,1,1,3,2000000,0,3,75000,3,3,2.0,0.0,3
4404,7,2,1,1,1300000,0,4,85000,4,2,2.0,228625.0,2
4404,7,2,1,1,1300000,0,4,85000,4,2,2.0,228625.0,2
4074,2,1,1,2,2000000,0,3,0,4,3,2.0,215000.0,2
4618,8,2,1,1,1000000,0,4,250000,4,2,2.0,185000.0,3
436,5,7,1,8,5000000,0,7,1000000,3,4,2.0,2477000.0,8
144,1,7,9,8,4000000,4500000,7,300000,3,4,2.0,1700000.0,6
182,1,8,1,8,12500000,0,6,0,7,3,2.0,3250000.0,6
982,7,5,1,6,2500000,0,7,275000,4,3,2.0,300000.0,6
1093,3,9,9,8,3760000,4500000,4,0,4,2,2.0,350000.0,6
891,3,9,9,8,4408700,5600900,7,0,3,2,2.0,1977259.0,7
46,10,9,9,8,5395200,3909700,5,0,4,3,2.0,198500.0,8
489,8,2,5,8,2000000,500000,5,0,4,2,2.0,250000.0,6
4365,2,1,1,1,1000000,0,1,200000,3,3,2.0,250000.0,2
4463,2,2,1,1,1000000,0,3,85000,3,1,2.0,0.0,2
1116,3,2,1,1,800000,0,1,0,3,1,2.0,150000.0,2
4127,8,6,1,1,2300000,0,1,300000,3,3,2.0,200000.0,2
425,9,1,1,8,4973573,0,1,30000,4,3,2.0,342000.0,6
742,4,7,1,6,3432960,0,2,0,3,1,2.0,373000.0,6
4460,4,6,1,3,3960933,0,4,330000,4,2,2.0,300000.0,3
4435,2,2,2,1,500000,0,2,0,1,2,2.0,0.0,1
4454,4,1,1,1,1500000,0,1,150000,3,3,2.0,150000.0,2
4824,6,2,1,1,1350000,0,2,0,1,2,2.0,0.0,1
1114,3,6,1,8,9671000,0,8,575000,6,4,2.0,2750000.0,8
88,5,2,1,1,1000000,0,2,0,1,1,2.0,0.0,2
958,7,3,1,8,7500000,0,4,995000,3,4,2.0,190000.0,7
907,3,5,1,8,8000000,0,7,300000,6,2,2.0,3400000.0,8
4803,3,2,1,1,500000,0,2,0,1,1,2.0,0.0,1
343,8,9,9,8,5553600,4294400,5,285000,3,2,2.0,250000.0,8
512,8,6,1,7,4000000,0,2,400000,3,2,2.0,500000.0,6
4445,4,2,1,2,2000000,0,2,100000,3,2,2.0,179000.0,2
631,9,1,1,2,1000000,0,1,0,3,1,2.0,0.0,2
414,8,3,5,2,3000000,0,2,125000,3,1,2.0,300000.0,4
936,4,6,5,8,3481316,2160692,3,60000,3,3,2.0,1400000.0,7
936,4,6,5,8,3481316,2160692,3,60000,3,3,2.0,1400000.0,7
537,2,1,1,2,1500000,0,3,250000,3,3,2.0,194000.0,4
95,5,1,1,3,2000000,0,1,450000,3,3,2.0,243500.0,4
4193,7,1,3,1,0,950000,4,0,4,2,2.0,2150000.0,2
170,8,9,1,3,3434700,0,2,0,1,2,2.0,0.0,4
513,8,1,1,1,2000000,0,1,150000,3,2,2.0,0.0,4
4457,4,2,1,1,1500000,0,2,0,3,2,2.0,0.0,2
1097,3,1,1,3,4000000,0,6,995000,3,3,2.0,170000.0,5
4806,3,2,2,1,500000,500000,1,0,3,1,2.0,240000.0,1
706,4,2,1,1,1500000,0,2,96000,3,2,2.0,200000.0,3
520,9,3,5,1,500000,0,3,30000,3,1,2.0,0.0,3
221,5,7,7,6,4000000,1000000,7,125000,4,2,2.0,2560000.0,7
696,4,1,1,1,1200000,0,1,0,3,2,2.0,68000.0,3
647,9,2,1,1,1000000,0,2,0,3,2,2.0,0.0,3
960,7,6,1,7,7000000,0,7,550000,3,4,2.0,200000.0,7
409,8,7,1,1,2000000,0,1,250000,1,2,2.0,0.0,4
379,5,7,1,8,2000000,0,3,500000,3,1,2.0,1650000.0,7
430,5,6,1,6,3740233,0,3,50000,4,2,2.0,324000.0,7
4146,4,3,1,1,1500000,0,1,275000,3,3,2.0,200000.0,2
4146,4,3,1,1,1500000,0,1,275000,3,3,2.0,200000.0,2
533,2,6,1,5,3000000,0,5,75000,4,2,2.0,340000.0,6
677,4,9,1,6,6241500,0,4,166000,3,4,2.0,1980000.0,7
768,2,6,1,8,4438742,0,1,135000,3,2,2.0,280000.0,6
442,4,1,3,1,500000,1500000,1,0,3,3,2.0,400000.0,3
461,2,9,9,8,5900000,3900000,6,400000,4,3,2.0,2109500.0,7
620,9,6,9,8,9000000,4126400,6,5000,6,3,2.0,2150000.0,8
57,10,7,5,8,10000000,0,7,1125000,6,3,2.0,2315500.0,8
809,2,6,1,8,4500000,0,7,0,3,2,2.0,2100000.0,6
889,3,9,1,4,3500000,0,4,100000,4,2,2.0,170000.0,5
1151,7,9,1,6,5000000,0,7,50000,5,3,2.0,625000.0,6
870,3,9,1,8,19535905,0,7,100000,8,3,2.0,3583000.0,8
4462,2,2,2,1,500000,500000,2,0,1,1,2.0,0.0,1
4502,4,2,0,1,1200000,0,3,740000,5,3,0.0,525000.0,2
732,2,0,5,8,0,1500000,7,450000,1,3,1.0,0.0,6
4361,2,1,1,3,3000000,0,3,330000,3,3,2.0,150000.0,3
4466,2,1,5,3,0,1500000,1,500000,3,3,2.0,250000.0,3
4129,2,5,5,3,0,1500000,7,330000,4,2,2.0,541500.0,3
4523,4,2,2,1,800000,500000,3,0,3,2,2.0,0.0,2
541,2,6,1,6,3500000,0,1,700000,3,3,2.0,250000.0,6
724,4,1,1,2,2000000,0,1,100000,3,2,2.0,373000.0,3
477,8,5,1,8,30000000,0,8,1650000,8,1,2.0,4263000.0,8
837,3,9,9,8,4800000,3600000,1,110000,3,2,2.0,170000.0,6
302,5,6,1,8,10000000,0,5,200000,5,2,2.0,1000000.0,8
4829,6,3,1,1,800000,0,3,75000,3,3,2.0,75000.0,2
4418,4,2,1,1,1000000,0,3,125000,3,2,2.0,145000.0,2
650,9,6,1,8,5000000,0,1,1200000,6,5,2.0,2000000.0,7
4106,4,6,1,3,2700000,0,1,0,4,2,2.0,198500.0,2
206,8,6,1,8,15000000,0,1,577500,6,4,2.0,1950000.0,8
341,8,1,1,8,4000000,0,3,1900000,3,2,2.0,3960000.0,7
2,10,1,1,1,1500000,0,2,50000,4,3,2.0,300.0,3
759,4,5,9,8,2500000,3743000,4,60000,4,2,2.0,1700000.0,7
212,8,9,1,7,6358400,0,5,1125000,3,3,2.0,2200000.0,8
291,2,1,2,3,1200000,1700000,3,60000,3,2,2.0,0.0,3
522,4,2,1,1,2000000,0,4,60000,4,1,2.0,281200.0,4
4133,5,2,1,1,500000,0,8,0,1,1,2.0,0.0,2
4647,8,7,1,2,2000000,0,4,0,3,2,2.0,100000.0,3
310,5,7,1,8,5000000,0,7,50000,4,3,2.0,2250000.0,8
890,3,6,1,8,23805224,0,7,560000,4,3,2.0,3030000.0,8
69,10,7,5,7,4000000,0,5,87000,4,3,2.0,300.0,6
4825,6,7,1,1,900000,0,1,125000,3,2,2.0,0.0,2
4825,6,7,1,1,900000,0,1,125000,3,2,2.0,0.0,2
4825,6,7,1,1,900000,0,1,125000,3,2,2.0,0.0,2
4825,6,7,1,1,900000,0,1,125000,3,2,2.0,0.0,2
697,4,2,2,1,750000,500,2,0,3,3,2.0,0.0,2
59,10,7,1,8,5000000,0,1,440000,3,2,2.0,250000.0,6
765,2,2,1,1,1000000,0,3,100000,3,1,2.0,0.0,3
800,2,2,1,2,1000000,0,4,600,3,2,2.0,250.0,3
325,8,7,1,6,8000000,0,5,450000,6,4,2.0,1950000.0,8
1089,7,6,9,6,1500000,4700000,5,275000,3,2,2.0,160000.0,5
1131,7,6,1,8,10939501,0,8,500000,8,4,2.0,3000000.0,8
14,10,7,9,8,3500000,3567600,4,0,6,2,2.0,2300000.0,7
660,9,1,1,1,1500000,0,1,50000,3,2,2.0,167000.0,2
878,7,3,1,8,5000000,0,7,285000,5,3,2.0,1340000.0,8
320,8,1,1,1,700000,0,5,0,3,2,2.0,260000.0,4
4065,9,5,1,2,2590000,0,1,255,4,2,2.0,372.0,2
31,10,7,9,8,6000000,4400000,5,150000,6,3,2.0,4200000.0,8
11,10,6,9,6,0,4955900,5,135000,6,3,2.0,1110000.0,7
4629,8,5,1,1,1250000,750000,4,50000,3,3,2.0,215000.0,2
784,2,6,1,5,5000000,0,3,50000,4,4,2.0,3200000.0,6
4124,2,1,1,2,0,1500000,1,200000,3,1,2.0,0.0,2
105,5,7,1,8,10000000,0,7,995000,6,5,2.0,1600000.0,8
666,9,5,1,8,8700000,0,7,700000,4,4,2.0,379000.0,8
9,10,8,1,8,28000000,0,5,2000000,3,4,2.0,3400000.0,8
4406,2,6,1,6,3500000,0,1,0,4,3,2.0,347000.0,4
4736,9,7,1,1,2000000,0,3,0,4,2,2.0,0.0,2
775,4,6,5,8,4500000,3000000,7,450000,4,3,2.0,2150000.0,8
786,2,5,1,2,2500000,0,7,585000,6,2,2.0,2250000.0,5
4058,9,1,9,7,0,5438000,4,200000,4,1,2.0,150000.0,4
56,10,7,1,8,8000000,0,7,1200000,6,5,2.0,3000000.0,8
4340,2,2,1,2,1500000,0,2,75000,3,1,2.0,200000.0,2
4424,1,1,5,1,1500000,0,2,50000,4,3,2.0,0.0,2
575,9,8,1,8,3000000,0,3,120000,3,1,2.0,200000.0,6
4821,6,2,2,3,1500000,500000,2,50000,3,2,2.0,2011.0,2
545,9,6,1,8,12000000,0,2,30000,6,5,2.0,2580000.0,8
1099,3,7,9,8,4000000,9813680,7,1375000,6,4,2.0,3904750.0,8
387,8,2,0,8,4500000,0,7,200000,3,3,1.0,150000.0,7
336,4,6,9,8,4487690,4610900,4,450000,3,2,2.0,2657500.0,8
528,2,9,1,4,4680200,0,4,330000,4,3,2.0,660000.0,6
782,2,9,1,4,4099200,0,4,0,3,1,2.0,1200000.0,6
608,2,6,1,6,5700000,0,1,100000,3,2,2.0,200000.0,6
321,8,9,1,8,4368560,0,4,0,4,2,2.0,600000.0,6
806,2,6,1,3,2880000,0,7,125000,3,2,2.0,300000.0,5
4465,2,1,1,1,1500000,0,1,0,3,2,2.0,180000.0,1
826,4,6,1,8,10000000,0,7,450000,4,4,2.0,250000.0,8
4473,4,5,1,2,1900000,0,1,200000,4,2,2.0,206000.0,2
1079,3,1,6,3,0,3500000,1,100000,3,1,2.0,153500.0,3
220,5,9,9,8,5720000,4542000,4,250000,6,3,2.0,2507675.0,8
453,2,6,1,4,4430384,0,7,275000,3,3,2.0,180000.0,6
127,8,6,1,8,3020000,0,3,100000,4,3,2.0,150000.0,6
451,2,5,1,8,10900000,0,6,10000,6,4,2.0,3011300.0,7
4441,7,1,1,1,2000000,0,1,0,3,2,2.0,150000.0,1
1152,7,9,1,7,5086100,0,8,445000,7,4,2.0,2550000.0,7
4125,8,6,6,7,3867417,2937000,4,500000,1,3,2.0,0.0,4
4807,3,1,1,2,2500000,0,5,150000,3,2,2.0,1700000.0,2
4807,3,1,1,2,2500000,0,5,150000,3,2,2.0,1700000.0,2
4807,3,1,1,2,2500000,0,5,150000,3,2,2.0,1700000.0,2
4807,3,1,1,2,2500000,0,5,150000,3,2,2.0,1700000.0,2
4807,3,1,1,2,2500000,0,5,150000,3,2,2.0,1700000.0,2
4807,3,1,1,2,2500000,0,5,150000,3,2,2.0,1700000.0,2
1141,7,5,9,8,3096000,5150000,5,1650000,4,2,2.0,2200000.0,7
1141,7,5,9,8,3096000,5150000,5,1650000,4,2,2.0,2200000.0,7
4337,2,1,1,2,1500000,0,1,0,4,2,2.0,180000.0,2
