id,prodi,keberadaan ayah,keberadaan ibu,pekerjaan ayah,pekerjaan ibu,jumlah tanggungan,penghasilan ayah,penghasilan ibu,kepemilikan rumah,iuran sekolah,kendaraan,listrik,pajak mobil,pajak motor,ukt
4460,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Karyawan Swasta,Tidak Bekerja,5,3960933,0,4,330000,4,2,0.0,300000,3
4435,Teknik Pertanian,1.0,1,Petani,Petani,4,500000,0,2,0,1,2,0.0,0,1
4454,Pendidikan Fisika,1.0,1,Buruh,Tidak Bekerja,4,1500000,0,1,150000,3,3,0.0,150000,2
4824,Ilmu Kesehatan Masyarakat,1.0,1,Petani,Tidak Bekerja,4,1350000,0,2,0,1,2,0.0,0,1
1114,Teknik Informatika,1.0,1,Karyawan Swasta,Tidak Bekerja,2,9671000,0,8,575000,6,4,2500000.0,250000,8
88,Akuntansi,1.0,1,Petani,Tidak Bekerja,3,1000000,0,2,0,1,1,0.0,0,2
958,Teknik Sipil,1.0,1,Pedagang Kecil,Tidak Bekerja,4,7500000,0,4,995000,3,4,0.0,190000,7
907,Sistem Informasi,1.0,1,Lainnya,Tidak Bekerja,4,8000000,0,7,300000,6,2,3000000.0,400000,8
4803,Teknik Informatika,1.0,1,Petani,Tidak Bekerja,5,500000,0,2,0,1,1,0.0,0,1
343,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,2,5553600,4294400,5,285000,3,2,0.0,250000,8
512,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Karyawan Swasta,Tidak Bekerja,3,4000000,0,2,400000,3,2,200000.0,300000,6
4445,Pendidikan Kimia,1.0,1,Petani,Tidak Bekerja,4,2000000,0,2,100000,3,2,0.0,179000,2
631,Biologi,1.0,1,Buruh,Tidak Bekerja,2,1000000,0,1,0,3,1,0.0,0,2
414,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Pedagang Kecil,Lainnya,5,3000000,0,2,125000,3,1,0.0,300000,4
936,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Karyawan Swasta,Lainnya,3,3481316,2160692,3,60000,3,3,1200000.0,200000,7
936,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Karyawan Swasta,Lainnya,3,3481316,2160692,3,60000,3,3,1200000.0,200000,7
537,Teknik Pertanian,1.0,1,Buruh,Tidak Bekerja,3,1500000,0,3,250000,3,3,0.0,194000,4
95,Akuntansi,1.0,1,Buruh,Tidak Bekerja,3,2000000,0,1,450000,3,3,0.0,243500,4
4193,Teknik Elektro,1.0,1,Buruh,Pedagang Kecil,4,0,950000,4,0,4,2,1800000.0,350000,2
170,Ilmu Administrasi Publik,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,3434700,0,2,0,1,2,0.0,0,4
513,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Buruh,Tidak Bekerja,5,2000000,0,1,150000,3,2,0.0,0,4
4457,Pendidikan Teknik Mesin,1.0,1,Petani,Tidak Bekerja,4,1500000,0,2,0,3,2,0.0,0,2
1097,Teknik Informatika,1.0,1,Buruh,Tidak Bekerja,6,4000000,0,6,995000,3,3,0.0,170000,5
4806,Sistem Informasi,1.0,1,Petani,Petani,5,500000,500000,1,0,3,1,0.0,240000,1
706,Bimbingan dan Konseling,1.0,1,Petani,Tidak Bekerja,4,1500000,0,2,96000,3,2,0.0,200000,3
520,Matematika,1.0,1,Pedagang Kecil,Lainnya,2,500000,0,3,30000,3,1,0.0,0,3
221,Ekonomi Pembangunan,1.0,1,Wiraswasta,Wiraswasta,4,4000000,1000000,7,125000,4,2,2400000.0,160000,7
696,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,Buruh,Tidak Bekerja,6,1200000,0,1,0,3,2,0.0,68000,3
647,Ilmu Kelautan,1.0,1,Petani,Tidak Bekerja,3,1000000,0,2,0,3,2,0.0,0,3
960,Teknik Sipil,1.0,1,Karyawan Swasta,Tidak Bekerja,5,7000000,0,7,550000,3,4,0.0,200000,7
409,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Wiraswasta,Tidak Bekerja,6,2000000,0,1,250000,1,2,0.0,0,4
379,Manajemen,1.0,1,Wiraswasta,Tidak Bekerja,1,2000000,0,3,500000,3,1,1500000.0,150000,7
430,Manajemen,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3740233,0,3,50000,4,2,0.0,324000,7
4146,Pendidikan Fisika,1.0,1,Pedagang Kecil,Tidak Bekerja,9,1500000,0,1,275000,3,3,0.0,200000,2
4146,Pendidikan Fisika,1.0,1,Pedagang Kecil,Tidak Bekerja,9,1500000,0,1,275000,3,3,0.0,200000,2
533,Teknologi Hasil Pertanian,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3000000,0,5,75000,4,2,0.0,340000,6
677,Pendidikan Guru Sekolah Dasar (PGSD),1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,6241500,0,4,166000,3,4,1800000.0,180000,7
768,Agronomi,1.0,1,Karyawan Swasta,Tidak Bekerja,3,4438742,0,1,135000,3,2,0.0,280000,6
442,Pendidikan Masyarakat,1.0,1,Buruh,Pedagang Kecil,5,500000,1500000,1,0,3,3,0.0,400000,3
461,Agribisnis,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,5900000,3900000,6,400000,4,3,1655000.0,454500,7
620,Biologi,1.0,1,Karyawan Swasta,PNS / TNI / Polri,2,9000000,4126400,6,5000,6,3,2000000.0,150000,8
57,Ilmu Hukum,1.0,1,Wiraswasta,Lainnya,2,10000000,0,7,1125000,6,3,2075000.0,240500,8
809,Ilmu Tanah,1.0,1,Karyawan Swasta,Tidak Bekerja,3,4500000,0,7,0,3,2,1800000.0,300000,6
889,Sistem Informasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,3500000,0,4,100000,4,2,0.0,170000,5
1151,Arsitektur,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,5000000,0,7,50000,5,3,0.0,625000,6
870,Sistem Komputer,1.0,1,PNS / TNI / Polri,Tidak Bekerja,8,19535905,0,7,100000,8,3,3135500.0,447500,8
4462,Teknologi Hasil Pertanian,1.0,1,Petani,Petani,3,500000,500000,2,0,1,1,0.0,0,1
4502,"Pendidikan Bahasa, Sastra Indonesia & Daerah",0.0,0,Petani,Sudah Meninggal,5,1200000,0,3,740000,5,3,0.0,525000,2
732,Agroekoteknologi,0.0,1,Sudah Meninggal,Lainnya,1,0,1500000,7,450000,1,3,0.0,0,6
4361,Ilmu Tanah,1.0,1,Buruh,Tidak Bekerja,4,3000000,0,3,330000,3,3,0.0,150000,3
4466,Teknologi Hasil Pertanian,1.0,1,Buruh,Lainnya,2,0,1500000,1,500000,3,3,0.0,250000,3
4129,Teknologi Hasil Pertanian,1.0,1,Lainnya,Lainnya,2,0,1500000,7,330000,4,2,0.0,541500,3
4523,Pendidikan Jasmani dan Kesehatan,1.0,1,Petani,Petani,3,800000,500000,3,0,3,2,0.0,0,2
541,Teknik Pertanian,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3500000,0,1,700000,3,3,0.0,250000,6
724,Pendidikan Jasmani dan Kesehatan,1.0,1,Buruh,Tidak Bekerja,4,2000000,0,1,100000,3,2,0.0,373000,3
477,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Lainnya,Tidak Bekerja,11,30000000,0,8,1650000,8,1,4000000.0,263000,8
837,Sistem Komputer,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,1,4800000,3600000,1,110000,3,2,0.0,170000,6
302,Ekonomi Pembangunan,1.0,1,Karyawan Swasta,Tidak Bekerja,4,10000000,0,5,200000,5,2,0.0,1000000,8
4829,Ilmu Kesehatan Masyarakat,1.0,1,Pedagang Kecil,Tidak Bekerja,4,800000,0,3,75000,3,3,0.0,75000,2
4418,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Petani,Tidak Bekerja,4,1000000,0,3,125000,3,2,0.0,145000,2
650,Farmasi,1.0,1,Karyawan Swasta,Tidak Bekerja,3,5000000,0,1,1200000,6,5,2000000.0,0,7
4106,Pendidikan Kimia,1.0,1,Karyawan Swasta,Tidak Bekerja,4,2700000,0,1,0,4,2,0.0,198500,2
206,Sosiologi,1.0,1,Karyawan Swasta,Tidak Bekerja,4,15000000,0,1,577500,6,4,1800000.0,150000,8
341,Ilmu Komunikasi,1.0,1,Tidak Bekerja,Tidak Bekerja,1,4000000,0,3,1900000,3,2,0.0,3960000,7
2,Ilmu Hukum,1.0,1,Buruh,Tidak Bekerja,4,1500000,0,2,50000,4,3,0.0,300,3
759,Pendidikan Ekonomi,1.0,1,Lainnya,PNS / TNI / Polri,4,2500000,3743000,4,60000,4,2,1700000.0,0,7
212,Sosiologi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,6358400,0,5,1125000,3,3,2000000.0,200000,8
291,Agribisnis,1.0,1,Buruh,Petani,4,1200000,1700000,3,60000,3,2,0.0,0,3
522,Pendidikan Kimia,1.0,1,Petani,Tidak Bekerja,5,2000000,0,4,60000,4,1,0.0,281200,4
4133,Ekonomi Pembangunan,1.0,1,Petani,Tidak Bekerja,3,500000,0,8,0,1,1,0.0,0,2
4647,Sosiologi,1.0,1,Wiraswasta,Tidak Bekerja,4,2000000,0,4,0,3,2,0.0,100000,3
310,Manajemen,1.0,1,Wiraswasta,Tidak Bekerja,3,5000000,0,7,50000,4,3,1500000.0,750000,8
890,Sistem Informasi,1.0,1,Karyawan Swasta,Tidak Bekerja,4,23805224,0,7,560000,4,3,2700000.0,330000,8
69,Ilmu Hukum,1.0,1,Wiraswasta,Lainnya,3,4000000,0,5,87000,4,3,0.0,300,6
4825,Ilmu Kesehatan Masyarakat,1.0,1,Wiraswasta,Tidak Bekerja,3,900000,0,1,125000,3,2,0.0,0,2
4825,Ilmu Kesehatan Masyarakat,1.0,1,Wiraswasta,Tidak Bekerja,3,900000,0,1,125000,3,2,0.0,0,2
4825,Ilmu Kesehatan Masyarakat,1.0,1,Wiraswasta,Tidak Bekerja,3,900000,0,1,125000,3,2,0.0,0,2
4825,Ilmu Kesehatan Masyarakat,1.0,1,Wiraswasta,Tidak Bekerja,3,900000,0,1,125000,3,2,0.0,0,2
697,Pendidikan Masyarakat,1.0,1,Nelayan,Petani,5,750000,500,2,0,3,3,0.0,0,2
59,Ilmu Hukum,1.0,1,Wiraswasta,Tidak Bekerja,3,5000000,0,1,440000,3,2,0.0,250000,6
765,Agronomi,1.0,1,Petani,Tidak Bekerja,3,1000000,0,3,100000,3,1,0.0,0,3
800,Peternakan,1.0,1,Petani,Tidak Bekerja,2,1000000,0,4,600,3,2,0.0,250,3
325,Ilmu Komunikasi,1.0,1,Wiraswasta,Tidak Bekerja,7,8000000,0,5,450000,6,4,1800000.0,150000,8
1089,Teknik Mesin,1.0,1,Pensiunan,PNS / TNI / Polri,5,1500000,4700000,5,275000,3,2,0.0,160000,5
1131,Teknik Elektro,1.0,1,Karyawan Swasta,Tidak Bekerja,3,10939501,0,8,500000,8,4,3000000.0,0,8
14,Ilmu Hukum,1.0,1,Wiraswasta,PNS / TNI / Polri,5,3500000,3567600,4,0,6,2,2000000.0,300000,7
660,Farmasi,1.0,1,Buruh,Tidak Bekerja,4,1500000,0,1,50000,3,2,0.0,167000,2
878,Teknik Sipil,1.0,1,Pedagang Kecil,Tidak Bekerja,2,5000000,0,7,285000,5,3,1050000.0,290000,8
320,Ilmu Komunikasi,1.0,1,Buruh,Tidak Bekerja,5,700000,0,5,0,3,2,0.0,260000,4
4065,Kimia,1.0,1,Lainnya,Tidak Bekerja,5,2590000,0,1,255,4,2,0.0,372,2
31,Ilmu Hukum,1.0,1,Wiraswasta,PNS / TNI / Polri,3,6000000,4400000,5,150000,6,3,4000000.0,200000,8
11,Ilmu Hukum,1.0,1,Pensiunan,PNS / TNI / Polri,4,0,4955900,5,135000,6,3,960000.0,150000,7
4629,Sosiologi,1.0,1,Lainnya,Tidak Bekerja,5,1250000,750000,4,50000,3,3,0.0,215000,2
784,Proteksi Tanaman,1.0,1,Karyawan Swasta,Tidak Bekerja,5,5000000,0,3,50000,4,4,3000000.0,200000,6
4124,Proteksi Tanaman,1.0,1,Tidak Bekerja,Buruh,3,0,1500000,1,200000,3,1,0.0,0,2
105,Akuntansi,1.0,1,Wiraswasta,Tidak Bekerja,3,10000000,0,7,995000,6,5,1600000.0,0,8
666,Farmasi,1.0,1,Lainnya,Tidak Bekerja,4,8700000,0,7,700000,4,4,0.0,379000,8
9,Ilmu Hukum,1.0,1,Wirausaha,Tidak Bekerja,6,28000000,0,5,2000000,3,4,3000000.0,400000,8
4406,Peternakan,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3500000,0,1,0,4,3,0.0,347000,4
4736,Fisika,1.0,1,Wiraswasta,Tidak Bekerja,5,2000000,0,3,0,4,2,0.0,0,2
775,Pendidikan Sejarah,1.0,1,Karyawan Swasta,Lainnya,3,4500000,3000000,7,450000,4,3,1900000.0,250000,8
786,Proteksi Tanaman,1.0,1,Lainnya,Tidak Bekerja,4,2500000,0,7,585000,6,2,2000000.0,250000,5
4058,Kimia,1.0,1,Tidak Bekerja,PNS / TNI / Polri,4,0,5438000,4,200000,4,1,0.0,150000,4
56,Ilmu Hukum,1.0,1,Wiraswasta,Tidak Bekerja,4,8000000,0,7,1200000,6,5,3000000.0,0,8
4340,Teknologi Hasil Perikanan,1.0,1,Petani,Tidak Bekerja,3,1500000,0,2,75000,3,1,0.0,200000,2
4424,Pendidikan Dokter Gigi,1.0,1,Buruh,Lainnya,4,1500000,0,2,50000,4,3,0.0,0,2
575,Fisika,1.0,1,Pedagang Besar,Tidak Bekerja,1,3000000,0,3,120000,3,1,0.0,200000,6
4821,Ilmu Kesehatan Masyarakat,1.0,1,Petani,Petani,3,1500000,500000,2,50000,3,2,0.0,2011,2
545,Matematika,1.0,1,Karyawan Swasta,Tidak Bekerja,4,12000000,0,2,30000,6,5,2400000.0,180000,8
1099,Teknik Informatika,1.0,1,Wiraswasta,PNS / TNI / Polri,4,4000000,9813680,7,1375000,6,4,3749750.0,155000,8
387,Ilmu Komunikasi,1.0,0,Petani,Sudah Meninggal,3,4500000,0,7,200000,3,3,0.0,150000,7
336,Pendidikan Matematika,1.0,1,Karyawan Swasta,PNS / TNI / Polri,3,4487690,4610900,4,450000,3,2,2510000.0,147500,8
528,Teknologi Hasil Pertanian,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,4680200,0,4,330000,4,3,0.0,660000,6
782,Proteksi Tanaman,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,4099200,0,4,0,3,1,1000000.0,200000,6
608,Agroekoteknologi,1.0,1,Karyawan Swasta,Tidak Bekerja,5,5700000,0,1,100000,3,2,0.0,200000,6
321,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,4368560,0,4,0,4,2,0.0,600000,6
806,Peternakan,1.0,1,Karyawan Swasta,Tidak Bekerja,4,2880000,0,7,125000,3,2,0.0,300000,5
4465,Teknologi Hasil Pertanian,1.0,1,Buruh,Tidak Bekerja,4,1500000,0,1,0,3,2,0.0,180000,1
826,Pendidikan Bahasa Inggris,1.0,1,Karyawan Swasta,Tidak Bekerja,5,10000000,0,7,450000,4,4,0.0,250000,8
4473,Pendidikan Sejarah,1.0,1,Lainnya,Tidak Bekerja,3,1900000,0,1,200000,4,2,0.0,206000,2
1079,Teknik Informatika,1.0,1,Tidak Bekerja,Karyawan Swasta,5,0,3500000,1,100000,3,1,0.0,153500,3
220,Ekonomi Pembangunan,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,7,5720000,4542000,4,250000,6,3,2200000.0,307675,8
453,Agribisnis,1.0,1,Karyawan Swasta,Tidak Bekerja,5,4430384,0,7,275000,3,3,0.0,180000,6
127,Ilmu Administrasi Publik,1.0,1,Karyawan Swasta,Tidak Bekerja,2,3020000,0,3,100000,4,3,0.0,150000,6
451,Agribisnis,1.0,1,Lainnya,Tidak Bekerja,4,10900000,0,6,10000,6,4,2669300.0,342000,7
4441,Teknik Elektro,1.0,1,Buruh,Tidak Bekerja,5,2000000,0,1,0,3,2,0.0,150000,1
1152,Arsitektur,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,5086100,0,8,445000,7,4,2300000.0,250000,7
4125,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Karyawan Swasta,Karyawan Swasta,5,3867417,2937000,4,500000,1,3,0.0,0,4
4807,Sistem Informasi,1.0,1,Buruh,Tidak Bekerja,4,2500000,0,5,150000,3,2,1500000.0,200000,2
4807,Sistem Informasi,1.0,1,Buruh,Tidak Bekerja,4,2500000,0,5,150000,3,2,1500000.0,200000,2
4807,Sistem Informasi,1.0,1,Buruh,Tidak Bekerja,4,2500000,0,5,150000,3,2,1500000.0,200000,2
4807,Sistem Informasi,1.0,1,Buruh,Tidak Bekerja,4,2500000,0,5,150000,3,2,1500000.0,200000,2
4807,Sistem Informasi,1.0,1,Buruh,Tidak Bekerja,4,2500000,0,5,150000,3,2,1500000.0,200000,2
4807,Sistem Informasi,1.0,1,Buruh,Tidak Bekerja,4,2500000,0,5,150000,3,2,1500000.0,200000,2
1141,Teknik Elektro,1.0,1,Lainnya,PNS / TNI / Polri,5,3096000,5150000,5,1650000,4,2,1600000.0,600000,7
1141,Teknik Elektro,1.0,1,Lainnya,PNS / TNI / Polri,5,3096000,5150000,5,1650000,4,2,1600000.0,600000,7
4337,Teknologi Hasil Perikanan,1.0,1,Buruh,Tidak Bekerja,3,1500000,0,1,0,4,2,0.0,180000,2
610,Agroekoteknologi,1.0,1,Buruh,Tidak Bekerja,5,1500000,0,4,50000,3,2,0.0,250000,3
4084,Teknik Pertambangan,1.0,1,Wiraswasta,Tidak Bekerja,4,3000000,0,5,200000,4,2,0.0,160000,3
515,Matematika,1.0,1,Petani,Tidak Bekerja,4,1000000,0,4,200,4,2,0.0,250,3
139,Ilmu Administrasi Publik,1.0,1,Lainnya,Tidak Bekerja,4,3500000,0,7,0,4,2,0.0,250000,6
390,Ilmu Komunikasi,1.0,1,Buruh,PNS / TNI / Polri,3,2000000,4000000,3,0,3,2,2000000.0,135000,7
1039,Teknik Kimia,1.0,1,Pedagang Kecil,Karyawan Swasta,4,5000000,4500000,5,240000,3,1,0.0,260000,6
492,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Karyawan Swasta,Tidak Bekerja,4,4000000,0,1,200000,3,1,0.0,120000,6
525,Pendidikan Kimia,1.0,1,Buruh,Tidak Bekerja,3,2000000,0,2,200000,3,2,0.0,250000,4
4368,Ilmu Tanah,1.0,1,Buruh,Tidak Bekerja,4,1000000,0,2,50000,3,3,0.0,200000,2
636,Ilmu Kelautan,1.0,1,Pensiunan,Tidak Bekerja,4,900000,0,1,300000,1,2,0.0,0,3
1124,Teknik Informatika,1.0,1,Wiraswasta,Tidak Bekerja,5,5000000,0,4,445000,3,2,0.0,435000,6
4411,Teknik Sipil,1.0,1,Buruh,Tidak Bekerja,3,1500000,0,2,300000,3,2,0.0,150000,2
4377,Akuntansi,1.0,1,Petani,Petani,4,0,500000,1,0,3,1,0.0,250000,2
744,"Pendidikan Bahasa, Sastra Indonesia & Daerah",1.0,1,Petani,Petani,5,1000000,1000000,2,86,3,2,0.0,0,2
926,Pendidikan Biologi,1.0,1,Petani,Tidak Bekerja,2,1500000,0,3,0,3,1,0.0,250000,3
604,Teknologi Hasil Perikanan,1.0,1,PNS / TNI / Polri,Lainnya,3,5037000,2000000,3,200000,3,1,0.0,228500,6
664,Farmasi,1.0,1,Karyawan Swasta,Tidak Bekerja,5,5367655,0,7,1375000,3,3,2000000.0,200000,7
664,Farmasi,1.0,1,Karyawan Swasta,Tidak Bekerja,5,5367655,0,7,1375000,3,3,2000000.0,200000,7
564,Budidaya Perairan,1.0,1,Buruh,Tidak Bekerja,5,2500000,0,5,100000,1,2,0.0,0,3
980,Teknik Pertambangan,1.0,1,Wirausaha,Wirausaha,4,10000000,5000000,8,350000,8,5,9000000.0,1500000,8
1113,Teknik Elektro,1.0,1,Petani,Pedagang Kecil,4,800000,500000,2,0,3,2,0.0,150000,3
12,Ilmu Hukum,1.0,1,Tidak Bekerja,PNS / TNI / Polri,5,0,4181200,4,50000,4,3,0.0,224500,5
615,Agroekoteknologi,1.0,0,Karyawan Swasta,Sudah Meninggal,5,8000000,0,1,0,3,2,2500000.0,273000,6
756,Agronomi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,2,5251400,0,5,60000,4,3,0.0,400000,6
614,Agroekoteknologi,1.0,1,Karyawan Swasta,Karyawan Swasta,1,4200000,1200000,6,0,4,2,0.0,355000,6
657,Farmasi,1.0,1,Pensiunan,PNS / TNI / Polri,2,4074000,4603500,5,208000,4,2,0.0,375000,6
208,Ekonomi Pembangunan,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,2,4618900,3532600,7,125000,6,3,1997000.0,425000,8
151,Ilmu Administrasi Publik,1.0,1,Karyawan Swasta,PNS / TNI / Polri,7,6000000,3500000,1,2050000,5,2,0.0,600000,8
4426,Ilmu Kelautan,1.0,1,Nelayan,Tidak Bekerja,5,1500000,0,2,65000,3,2,0.0,182000,2
670,Farmasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,5275700,0,7,500000,4,3,2050000.0,185000,7
840,Sistem Komputer,1.0,1,Lainnya,PNS / TNI / Polri,7,13670000,4000000,7,300000,7,3,3000000.0,300000,8
764,Agronomi,1.0,1,Petani,Tidak Bekerja,3,1700000,0,3,0,4,2,0.0,200000,3
971,Teknik Sipil,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,3,4851700,3427100,7,0,6,3,2900200.0,375000,8
4393,Ilmu Hukum,1.0,1,Wiraswasta,Wiraswasta,4,700000,200000,1,75000,3,2,0.0,300000,2
902,Pendidikan Teknik Mesin,1.0,1,Karyawan Swasta,Tidak Bekerja,4,1500000,0,4,150000,4,1,0.0,300000,4
4430,Teknik Mesin,1.0,1,Petani,Petani,2,500000,300000,3,150000,3,2,0.0,180000,2
699,Bimbingan dan Konseling,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,3797400,0,3,100000,4,1,0.0,360000,6
100,Akuntansi,1.0,1,Karyawan Swasta,Karyawan Swasta,5,3365000,6575000,3,475000,4,1,0.0,156500,7
565,Budidaya Perairan,1.0,1,Buruh,Tidak Bekerja,4,2000000,0,1,300000,1,3,0.0,0,4
4142,Agribisnis,1.0,1,Petani,Petani,1,1500000,500000,3,0,4,2,0.0,400000,4
643,Ilmu Kelautan,1.0,1,Karyawan Swasta,Tidak Bekerja,3,4000000,0,4,300000,4,2,0.0,250000,6
4403,Ilmu Hukum,1.0,1,Lainnya,Wiraswasta,5,2000000,2000000,1,85000,3,2,0.0,400000,3
823,Pendidikan Bahasa Inggris,1.0,0,Pedagang Kecil,Pedagang Kecil,1,3000000,0,4,300000,3,2,2000000.0,300000,7
888,Sistem Informasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,2,4800000,0,6,0,3,1,0.0,200000,6
940,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Wiraswasta,PNS / TNI / Polri,4,5000000,1140729,5,0,4,3,0.0,500000,7
4067,Ilmu Administrasi Publik,1.0,1,Petani,Tidak Bekerja,3,1000000,0,3,0,3,2,0.0,180000,2
238,Ilmu Keperawatan,1.0,1,Pedagang Kecil,Lainnya,5,3000000,0,7,300000,3,2,2000000.0,200000,4
4358,Manajemen,1.0,1,Pedagang Kecil,Tidak Bekerja,5,1500000,0,1,0,3,3,0.0,0,1
142,Pendidikan Dokter,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,4500300,3973700,6,800000,6,2,2332250.0,335860,6
4138,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,Petani,Petani,4,1500000,1500000,4,0,4,2,0.0,0,2
4138,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,Petani,Petani,4,1500000,1500000,4,0,4,2,0.0,0,2
4138,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,Petani,Petani,4,1500000,1500000,4,0,4,2,0.0,0,2
4138,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,Petani,Petani,4,1500000,1500000,4,0,4,2,0.0,0,2
4138,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,Petani,Petani,4,1500000,1500000,4,0,4,2,0.0,0,2
4138,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,Petani,Petani,4,1500000,1500000,4,0,4,2,0.0,0,2
754,Pendidikan Ekonomi,1.0,1,Karyawan Swasta,PNS / TNI / Polri,4,1500000,4603500,1,125000,3,2,1720000.0,178888,7
977,Teknik Pertambangan,1.0,1,Pensiunan,Tidak Bekerja,2,3979100,0,4,0,4,2,0.0,145000,6
1172,Teknik Geologi,1.0,1,Karyawan Swasta,Tidak Bekerja,7,8900000,0,6,83000,6,3,2500000.0,200000,7
895,Sistem Informasi,1.0,1,Wiraswasta,PNS / TNI / Polri,3,1500000,5223200,5,0,4,3,0.0,350000,6
4781,Sistem Komputer,1.0,0,Buruh,Sudah Meninggal,2,2000000,0,2,0,4,2,0.0,300000,3
849,Sistem Komputer,1.0,1,Buruh,Tidak Bekerja,4,1000000,0,2,0,3,3,0.0,150000,3
1133,Teknik Elektro,1.0,1,Karyawan Swasta,Lainnya,5,43815000,0,8,450000,8,5,5000000.0,180000,8
92,Akuntansi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,8000000,0,7,0,3,3,0.0,200000,8
874,Teknik Sipil,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,4000000,4700000,4,1250000,3,3,0.0,250000,6
76,Ilmu Hukum,1.0,1,Tidak Bekerja,Lainnya,3,0,6715258,6,570000,3,3,0.0,240000,7
675,Pendidikan Guru Sekolah Dasar (PGSD),1.0,1,Petani,Tidak Bekerja,4,2000000,0,3,400000,3,3,0.0,250000,4
506,Pendidikan Kimia,1.0,1,Lainnya,Tidak Bekerja,4,2000000,0,2,0,4,2,0.0,0,3
4134,Ilmu Tanah,1.0,1,Buruh,Tidak Bekerja,5,500000,0,3,0,1,1,0.0,0,1
4655,Sosiologi,1.0,1,Pedagang Kecil,Lainnya,3,1,1,1,0,4,2,0.0,300,2
4655,Sosiologi,1.0,1,Pedagang Kecil,Lainnya,3,1,1,1,0,4,2,0.0,300,2
771,Pendidikan Sejarah,1.0,1,Pedagang Kecil,Tidak Bekerja,4,1000000,0,2,105000,3,1,0.0,0,3
4128,Manajemen,1.0,1,Karyawan Swasta,Tidak Bekerja,4,3582599,0,3,330000,3,2,0.0,194000,3
985,Teknik Pertambangan,1.0,1,Wiraswasta,Lainnya,5,5000000,0,8,0,7,5,2500000.0,200000,7
985,Teknik Pertambangan,1.0,1,Wiraswasta,Lainnya,5,5000000,0,8,0,7,5,2500000.0,200000,7
4389,Akuntansi,1.0,1,Karyawan Swasta,Tidak Bekerja,3,4570000,0,1,0,3,3,0.0,186500,4
1156,Arsitektur,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,3584000,4722300,5,0,3,2,0.0,450000,6
834,Pendidikan Bahasa Inggris,1.0,1,Petani,Tidak Bekerja,5,1000000,0,1,155,3,2,0.0,0,2
4113,Ilmu Komunikasi,1.0,1,Petani,Wiraswasta,3,1500000,1500000,1,185000,4,3,0.0,0,3
1061,Teknik Kimia,1.0,1,Karyawan Swasta,Karyawan Swasta,4,10166034,13831701,6,8350000,6,2,2500000.0,400000,7
135,Pendidikan Dokter,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,5843500,0,7,450000,6,5,2231400.0,213500,6
135,Pendidikan Dokter,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,5843500,0,7,450000,6,5,2231400.0,213500,6
