no_test,fakultas,pekerjaan_ayah,pekerjaan_ibu,penghasilan_ayah,penghasilan_ibu,jumlah_tanggungan,total_pendapatan,pendapatan_class,kepemilikan_rumah,kendaraan,sekolah,listrik,penghasilan,pajak_mobil,pajak_motor,ukt
231710220792,10,13,14,0,5000000,5,8,5,7,6,0,2,5,750000.0,175000,6
231710060943,9,14,1,4750000,0,4,8,6,6,3,150000,2,6,0.0,169000,5
231710090818,9,5,1,5721100,0,3,8,8,4,4,0,1,8,0.0,200000,6
231710220814,10,12,5,3722600,4557300,6,8,7,6,4,1250000,3,7,0.0,500000,8
231710230071,10,5,1,2729600,0,1,8,8,1,4,200000,1,8,0.0,353475,6
231710100984,9,3,1,1500000,0,3,8,2,2,3,0,2,2,0.0,205000,3
231710230244,10,13,6,0,3500000,4,8,4,1,1,1200000,4,4,0.0,0,7
231710111139,9,11,1,1500000,0,5,8,1,2,1,12500,2,1,0.0,0,2
231710140092,9,9,1,1500000,0,5,8,1,5,5,275000,3,1,0.0,700000,5
231710250090,10,14,5,38500000,5100000,8,8,8,8,8,1500000,4,8,4000000.0,350000,8
231710250267,10,7,1,3000000,0,4,8,3,3,3,200000,2,3,0.0,150000,3
231810070131,10,5,5,4378100,3549500,6,8,7,4,5,70000,2,8,0.0,1000000,7
231710160779,9,11,1,3860000,0,3,8,7,2,3,500000,2,7,0.0,204500,6
231810160250,10,6,6,3500000,0,2,8,8,5,3,60000,2,8,0.0,170000,6
231810170111,10,5,5,3729100,4657900,3,8,8,6,4,60000,3,8,1700000.0,349000,8
231710180257,9,12,14,3400000,8117725,1,8,8,4,6,570000,3,8,1200000.0,147500,8
231310030194,9,9,1,5000000,0,3,8,8,4,4,0,2,8,0.0,180000,6
231810170173,10,12,13,2700000,0,2,8,7,7,4,70000,3,7,0.0,300000,6
231710050141,9,5,5,15000000,10000000,2,8,8,7,6,280000,3,8,2000000.0,0,8
231910030133,10,9,1,2000000,0,5,8,1,6,6,245583,4,1,2492200.0,200000,6
233111240261,9,6,1,9805000,0,4,8,8,7,4,650000,4,8,0.0,305400,8
231330180071,9,5,1,4078700,0,4,8,5,5,5,120000,3,5,0.0,720000,7
231710050188,9,12,1,4000000,0,12,8,1,3,2,0,1,3,0.0,0,3
233110130937,10,1,5,0,4000000,6,8,3,7,6,0,3,3,2400000.0,150000,6
233210151095,9,1,7,0,1000000,3,5,1,7,3,450000,3,1,0.0,250000,5
233210230180,10,6,1,17372000,0,5,8,8,7,6,550000,4,8,3083000.0,500000,8
231710041198,9,5,1,6000000,0,4,8,8,5,4,0,4,8,1500000.0,400000,8
233210231369,10,1,6,0,7000000,4,8,8,7,6,0,3,8,2737900.0,0,8
233210281709,10,3,3,1700000,0,4,8,1,3,3,0,2,1,0.0,232000,2
231710030461,9,9,1,3500000,0,6,8,2,6,4,0,2,2,0.0,769000,5
233240170458,9,1,5,0,9112900,4,8,8,7,4,155000,3,8,0.0,854100,7
231710040401,9,3,1,2500000,0,7,8,1,2,3,0,2,1,0.0,300000,2
233230170873,10,7,6,5000000,5000000,6,8,8,6,3,4000000,3,8,1200000.0,3000000,8
231710121194,9,7,1,3000000,0,4,8,3,3,3,275000,3,3,0.0,360000,4
231710010284,9,9,1,3000000,0,3,8,5,1,3,0,1,5,0.0,155000,4
231710040884,9,5,1,10520980,0,6,8,8,8,7,500000,4,8,2500000.0,182000,8
233320181563,10,6,1,8000000,0,5,8,8,7,3,550000,2,8,0.0,300000,8
231710041178,9,11,5,1000000,4000000,3,8,8,1,3,150000,2,8,0.0,146000,4
233520120071,10,9,1,3000000,0,5,8,2,4,4,500000,2,3,0.0,0,6
233310260008,9,6,1,5580000,0,4,8,7,8,6,0,4,7,2000000.0,400000,8
231710040587,9,6,1,3346939,0,5,8,3,3,3,500000,2,3,0.0,209000,8
231710030043,9,11,13,3800000,0,2,8,8,4,3,100000,3,8,0.0,1000000,5
233320160238,9,6,1,4000000,0,3,8,7,1,1,375000,2,7,0.0,0,5
231710030874,9,9,5,2000000,4000000,4,8,8,3,4,300000,2,8,0.0,4000000,6
233620060118,10,9,1,5000000,0,5,8,5,7,3,800000,4,5,1000000.0,300000,8
233320230609,9,10,13,12000000,0,7,8,8,7,6,0,3,8,1672000.0,120000,8
235110090222,10,5,5,30377040,21778100,5,8,8,7,7,0,4,8,4500000.0,500000,8
231210041480,9,9,5,0,4179300,2,8,8,7,4,160000,3,8,0.0,250000,7
231210170652,9,6,1,10000000,0,3,8,8,7,3,1240000,3,8,3000000.0,305000,8
231210121114,10,3,5,1000000,5000000,7,8,4,3,3,330000,2,4,0.0,222337,6
231210171409,9,6,1,5000000,0,5,8,5,3,1,700000,2,5,0.0,0,7
231210211059,9,3,14,2000000,1200000,5,8,2,2,3,40000,3,2,0.0,270000,4
231210220200,9,3,1,3000000,0,5,8,2,2,3,0,2,2,0.0,150000,4
231210230270,9,3,3,3500000,750000,6,8,3,2,3,210000,1,3,0.0,300000,4
231220140332,9,3,3,1500000,0,3,8,2,1,3,65000,2,2,0.0,0,2
231510070303,9,3,1,7500000,0,3,8,8,4,3,450000,4,8,0.0,150000,7
231610020509,9,9,1,1800000,0,5,8,1,3,3,100000,1,1,0.0,150000,3
231610070043,9,5,1,5100000,0,4,8,7,4,3,150000,1,7,2200000.0,150000,6
231710010024,9,11,1,1900000,0,4,8,1,1,3,150000,2,1,0.0,130000,3
231331020136,9,13,9,0,7000000,3,8,8,8,8,830000,4,8,3000000.0,0,8
233240130147,9,14,5,7850000,8774900,5,8,8,7,6,700000,3,8,2149900.0,397300,8
231220021145,3,6,1,4350000,0,3,8,8,1,4,190000,4,8,0.0,750750,6
231510080093,3,3,1,4000000,0,2,8,8,1,3,0,2,8,0.0,170000,5
231710010540,3,6,1,9000000,0,5,8,8,4,6,200000,4,8,2000000.0,300000,7
233210220379,9,13,14,0,5000000,2,8,8,3,3,0,1,8,0.0,279000,4
231710040785,3,5,5,5035800,3340300,5,8,8,4,4,0,3,8,0.0,300000,7
231610120123,3,9,1,3000000,0,4,8,3,1,1,62500,2,3,0.0,0,2
231920050510,9,5,5,5724800,5221600,7,8,8,5,3,250000,2,5,0.0,790520,8
231710060987,3,6,1,4888888,0,2,8,8,1,1,200000,1,8,0.0,0,5
231310270562,3,6,1,2400000,0,4,8,2,1,3,0,4,2,0.0,186000,3
231710040043,3,9,6,2500000,2000000,2,8,8,6,1,450000,5,8,0.0,0,6
231420120754,9,7,1,1000000,0,4,5,1,1,3,100000,2,1,0.0,173250,2
231710100911,3,5,1,4000000,0,4,8,5,5,6,450000,3,5,1900000.0,110000,3
231310170342,3,1,11,0,1500000,3,8,2,1,1,0,2,2,0.0,0,2
231710020152,10,5,1,4474000,0,2,8,8,4,3,520000,3,8,1300000.0,250000,7
231920050305,9,5,5,5304800,4119800,4,8,8,5,3,300000,3,8,2200000.0,165000,8
231510110298,3,3,14,6000000,5000000,3,8,8,5,6,0,5,8,2600000.0,250000,8
231710090266,3,9,1,4000000,0,4,8,5,1,1,700000,4,5,0.0,270000,6
231910180208,9,5,5,5000000,3000000,5,8,8,4,3,750000,2,8,1500000.0,200000,8
231910130716,9,9,5,3500000,4277000,7,8,6,6,6,85000,2,6,1800000.0,400000,6
231710031057,3,9,6,3000000,3500000,2,8,8,5,5,150000,2,8,1598000.0,94000,7
231710020072,3,13,12,0,1500000,2,8,3,4,3,300000,2,3,0.0,185000,3
231710010825,9,14,5,6000000,4000000,4,8,8,7,7,0,2,8,0.0,0,7
231710100990,3,5,5,4508400,4134600,3,8,8,5,6,125000,2,8,2200000.0,300000,8
231910100488,9,9,5,2000000,9991000,6,8,8,3,6,603000,1,8,2300000.0,149000,6
231710021165,9,5,1,5000000,0,2,8,8,3,6,150000,5,8,1700000.0,416000,7
231910090198,9,5,6,5046500,2799300,5,8,8,5,4,125000,2,8,0.0,266380,8
231710090514,3,5,1,11000000,0,5,8,8,7,7,500000,3,8,3800000.0,0,8
231710040693,3,9,1,4000000,0,5,8,3,1,3,100000,3,3,0.0,197000,4
231710150860,3,9,1,3000000,0,4,8,3,1,3,400000,2,3,0.0,0,4
231710100005,3,13,5,0,5000000,2,8,8,7,3,450000,2,8,0.0,300000,6
231710190200,3,5,5,5286100,3990090,6,8,8,5,4,0,2,8,0.0,318000,6
231710100204,3,5,5,4500000,4000000,4,8,8,5,3,300000,2,8,2000000.0,180000,7
231710080841,3,3,7,1000000,1000000,3,8,3,5,3,100000,1,3,0.0,400000,3
231710021305,9,11,14,3000000,1231000,5,8,4,2,3,350000,2,4,0.0,167000,5
231710200179,3,9,5,5000000,5409000,7,8,8,8,3,300000,3,8,0.0,300000,8
231710090664,3,14,1,2000000,0,4,8,2,1,3,200000,4,2,0.0,123000,3
231710150833,3,11,13,4000000,0,5,8,3,4,3,240000,3,3,0.0,285000,5
231210240133,4,5,1,4824300,0,5,8,5,6,4,9000000,3,5,0.0,0,8
231710021413,9,11,1,1000000,0,1,5,5,1,1,0,1,5,0.0,0,3
231710010015,4,9,9,5000000,5000000,5,8,8,6,7,800000,2,8,2500000.0,500000,8
231710081261,4,5,5,4811900,4119800,6,8,8,5,6,150000,3,8,2600000.0,300000,8
231710090902,4,5,14,5035500,2000000,4,8,8,4,4,1150000,3,8,2570000.0,300000,8
231710091066,4,5,14,5000000,2500000,6,8,6,7,6,200000,2,6,1800000.0,350000,8
231810030228,4,5,5,5100000,3400000,4,8,8,7,5,75000,3,8,1500000.0,2100000,8
231710100195,4,1,5,0,4757850,5,8,5,3,3,30000,3,5,0.0,354000,6
231710031010,9,13,6,0,1500000,1,8,8,4,3,0,3,8,0.0,142000,5
231710040451,9,5,1,8000000,0,6,8,7,5,3,0,4,7,2000000.0,400000,7
231710040922,9,6,1,8000000,0,6,8,7,1,3,0,1,7,0.0,377000,8
231710190011,9,14,5,1100000,4618900,4,8,8,6,3,0,2,8,0.0,143000,6
231710050401,9,14,14,3000000,0,5,8,2,7,6,0,3,2,2000000.0,200000,5
231710050503,9,5,5,3964000,5450500,2,8,8,7,4,200000,2,8,3000000.0,300000,7
231710050679,9,5,1,5438000,0,3,8,8,5,5,200000,3,8,0.0,300000,7
233410030404,9,9,1,3500000,0,3,8,6,1,1,500000,3,6,0.0,0,4
231710050806,9,11,1,2500000,0,5,8,2,1,3,125000,2,2,0.0,18000,3
231710060311,9,9,1,3000000,0,4,8,3,7,3,150000,2,3,0.0,146000,4
231510020248,9,12,6,704925,9160928,4,8,8,7,3,75000,2,8,1505700.0,251500,4
231710150770,9,5,1,4696800,0,3,8,8,7,8,225000,3,8,4200000.0,325000,8
233230081010,9,9,1,3000000,0,4,8,3,5,4,0,2,3,0.0,200000,4
231810150087,9,7,7,1000000,1000000,4,8,2,3,3,0,2,2,0.0,250000,2
231810080109,9,5,5,4000000,4000000,5,8,8,7,4,840000,3,8,2400000.0,200000,8
231810070149,9,12,1,3287000,0,2,8,8,3,4,60000,3,8,0.0,350000,6
231710250845,9,9,1,3000000,0,5,8,2,5,3,275000,3,2,0.0,220000,5
231710141142,9,5,1,5783700,0,6,8,5,3,4,0,3,5,0.0,300000,6
231710130855,9,1,6,0,3100000,2,8,8,5,3,300000,1,8,0.0,0,6
231510040403,9,11,1,1000000,0,3,5,1,4,4,400000,1,1,0.0,551000,3
231710100863,9,5,1,4000000,0,5,8,3,4,6,75000,2,3,1500000.0,250000,6
231510060110,9,7,1,5000000,0,5,8,5,8,6,0,4,5,1937000.0,0,7
231710100660,9,11,1,2000000,0,3,8,3,3,3,0,2,3,0.0,67000,3
231910170732,9,1,14,0,4000000,4,8,5,5,6,350000,2,7,1000000.0,200000,7
231710190056,9,5,1,10000000,0,4,8,8,1,4,300000,3,8,0.0,744500,8
231710170783,9,5,5,4047200,3295300,5,8,8,5,3,300000,3,8,0.0,250000,8
231710170095,9,5,1,4474000,0,4,8,6,1,3,150000,2,8,1954250.0,185000,5
231710130760,9,12,5,3800000,5700000,1,8,8,8,3,0,3,8,1876250.0,452500,8
231510090152,9,5,1,3791400,0,4,8,4,3,3,0,2,4,0.0,216500,3
231410070688,3,5,5,5007300,2900000,4,8,8,1,3,150000,2,8,0.0,200000,2
231610030398,9,5,5,4354400,3000000,3,8,8,4,6,240000,2,8,1700000.0,353000,7
231610190330,3,13,14,0,1800000,4,8,1,5,3,200000,3,1,0.0,210000,1
231710010201,3,14,1,2500000,0,5,8,2,7,4,100000,3,2,0.0,179000,2
231710010223,3,13,6,0,2500000,2,8,6,5,3,115000,3,6,0.0,215000,2
231710010398,3,1,14,0,1270000,1,7,7,1,3,0,1,7,0.0,0,1
231710010412,3,1,5,0,3729700,5,8,3,5,3,450000,4,3,0.0,210500,3
231710010588,3,1,6,0,1500000,3,8,2,5,3,0,3,2,0.0,180000,1
231910110584,4,5,5,3238000,4525000,5,8,8,7,6,715000,3,8,2100000.0,225000,8
231710141184,4,6,1,19082293,0,6,8,8,7,6,450000,4,8,1800000.0,200000,8
231610110379,9,9,5,3000000,4000000,4,8,8,7,6,200000,4,8,2300000.0,400000,8
231710190125,4,5,5,3305700,3074700,4,8,8,7,3,0,3,8,1100000.0,350000,7
231710121118,9,5,1,5580200,0,5,8,6,4,6,100000,3,7,1700000.0,200000,7
231210230551,3,5,5,5304800,4068000,2,8,8,5,3,0,3,8,4000000.0,236000,6
231220100362,3,6,1,3171382,0,6,8,2,3,3,20000,3,2,0.0,125000,3
231710010004,9,9,6,3000000,9500000,5,8,8,4,4,150000,2,8,0.0,500000,8
231710210843,3,12,5,9000000,4999200,6,8,8,7,3,300000,4,8,1800000.0,290000,8
231710250023,3,7,1,500000,0,3,2,1,2,3,0,2,1,0.0,45000,2
231710190794,3,14,1,3850000,0,7,8,2,1,4,300000,4,2,0.0,374000,3
231710070133,3,5,14,5887500,6169825,2,8,8,7,6,1375000,3,8,1469500.0,0,8
231710120261,9,14,5,11000000,3000000,4,8,8,7,6,450000,4,8,2600000.0,220000,8
231710010710,3,9,1,2500000,0,3,8,4,1,3,0,1,4,0.0,213500,4
231710180820,3,5,1,9355900,0,3,8,8,7,4,0,3,8,0.0,350000,7
231710160833,3,10,1,5000000,0,5,8,5,6,3,500000,5,5,0.0,200000,7
231710120140,9,5,5,3427800,4214600,6,8,7,1,3,300000,3,7,0.0,187500,5
231710040199,3,14,1,5500000,0,6,8,4,4,3,0,3,4,0.0,300000,7
231710030671,3,14,5,4500000,12165537,4,8,8,8,8,350000,4,8,3500000.0,0,8
231710080581,3,13,5,0,4343100,1,8,8,8,3,450000,4,8,0.0,314000,7
231710111187,9,6,6,6819827,3000000,3,8,8,1,6,700000,3,8,2650000.0,197000,8
231710080207,3,10,5,3000000,5000000,7,8,6,4,3,0,3,6,0.0,0,7
231710031133,3,14,1,28403076,0,4,8,8,7,6,150000,4,8,1781000.0,219000,8
231420140943,3,14,6,2700000,3700000,2,8,8,3,3,30000,2,8,0.0,225000,6
231710110831,3,3,1,2400000,0,4,8,2,3,4,100000,2,2,0.0,170000,4
231710111164,9,5,14,4677300,2000000,6,8,6,7,4,450000,3,6,0.0,200000,7
231710151262,3,14,1,5347612,0,4,8,7,3,3,90000,2,7,0.0,246000,5
231710160186,3,6,1,4381500,0,3,8,8,7,3,450000,3,8,0.0,179000,7
231710040172,3,9,1,5000000,0,5,8,5,7,4,250000,3,5,0.0,280000,8
231710030704,3,12,10,3790000,400000,3,8,7,5,6,600000,2,7,1800000.0,220000,7
231710061262,3,11,1,3500000,0,5,8,3,4,3,300000,3,3,0.0,150000,4
231710050571,3,6,5,18030000,6943200,4,8,8,8,8,445000,4,8,6500000.0,0,8
231710010814,3,9,1,3400000,0,7,8,1,1,3,75000,3,1,0.0,115000,3
231710111128,9,5,5,8392700,9897800,3,8,8,7,6,450000,3,8,2650000.0,500000,8
231510240190,3,4,1,2500000,0,3,8,4,3,3,0,3,4,0.0,0,4
231710120821,3,9,1,5800000,0,3,8,8,7,6,450000,4,8,1500000.0,250000,8
231710110746,9,13,7,2035700,1000000,3,8,5,5,3,220000,3,8,458000.0,220000,4
231710100935,3,12,10,0,2000000,3,8,3,7,3,300000,3,3,0.0,358500,6
231710100023,9,9,1,4000000,0,5,8,3,5,4,100000,5,3,0.0,203000,6
231710150135,3,9,1,5000000,0,5,8,5,5,4,260000,2,5,0.0,330000,6
231710100997,3,9,1,2790000,0,3,8,4,3,3,222000,2,4,0.0,225000,5
231710061078,3,6,1,3181203,0,3,8,5,4,4,100000,2,5,0.0,288000,5
231430130169,3,11,5,1250000,5245700,4,8,8,5,4,110000,2,8,0.0,450000,7
231710140249,3,9,6,3000000,3000000,5,8,6,4,3,300000,3,6,0.0,179000,6
231710131208,3,5,1,5275400,0,5,8,5,1,6,330000,3,5,1400000.0,200000,7
231710040582,3,6,1,8200000,0,4,8,8,6,4,75000,3,8,1800000.0,230000,7
231710080311,3,9,6,7500000,5000000,2,8,8,8,7,1400000,4,8,3200000.0,300000,8
231710090314,3,14,1,7000000,0,4,8,8,5,5,430000,2,8,0.0,789000,8
231710010602,3,12,1,4447500,0,3,8,8,2,3,85000,2,8,0.0,0,3
231710011010,3,12,1,4500000,0,3,8,8,7,4,0,1,8,0.0,250000,3
231710070700,3,5,5,4500000,2900000,4,8,8,8,6,70000,3,8,2000000.0,200000,8
231710080037,3,9,5,1800000,4355000,4,8,8,4,1,0,3,8,600000.0,200000,7
231710020758,3,14,5,3000000,9000000,5,8,8,1,4,0,2,8,0.0,500000,6
231710080984,3,14,9,15000000,5000000,5,8,8,5,8,550000,4,8,3200000.0,300000,8
231710030177,3,5,1,5500000,0,1,8,8,7,3,1700000,2,8,2100000.0,210000,8
231710050430,3,9,1,2500000,0,1,8,8,4,6,500000,2,8,615000.0,360000,6
231710061383,3,5,5,4745000,3998900,4,8,8,1,7,1900000,3,8,3000000.0,0,8
231710110804,3,6,5,7878800,3743100,5,8,8,7,6,125000,3,8,2200000.0,200000,8
231710031374,3,6,1,4641000,0,6,8,3,5,3,150000,3,3,0.0,173000,4
231710040086,3,10,5,2500000,4800000,6,8,6,7,7,150000,3,6,2000000.0,250000,7
231710060219,3,9,1,3000000,0,4,8,3,1,4,577500,3,3,0.0,180000,3
231710060237,3,6,1,15026445,0,7,8,8,1,1,850000,5,8,0.0,0,8
231331070047,3,10,7,2000000,5000000,5,8,7,4,3,350000,2,7,2000000.0,230000,6
231710070033,3,11,1,3500000,0,3,8,6,4,3,0,4,6,0.0,200000,4
231710071030,3,5,5,6241500,3661800,4,8,8,7,6,100000,2,8,2000000.0,200000,8
231710071111,3,9,1,2500000,0,4,8,2,3,3,0,1,2,0.0,220000,2
231710071352,3,6,1,7450000,0,3,8,8,5,4,100000,2,8,0.0,135000,6
231710080789,3,5,1,5501600,0,3,8,8,7,6,450000,3,8,1796750.0,158000,7
231710081157,3,11,14,4300000,0,5,8,4,1,3,450000,1,4,0.0,180500,3
231710081199,3,7,1,3000000,0,8,8,1,5,4,550000,2,1,0.0,150000,3
231710090075,3,6,1,9500000,0,6,8,8,1,3,100000,2,8,0.0,235000,5
231420111010,3,9,5,1000000,4875200,6,8,5,4,3,150000,2,5,0.0,150000,6
231710100567,3,11,1,3000000,0,4,8,3,3,3,0,1,3,0.0,180000,2
231710110758,3,5,5,6002200,3900000,3,8,8,4,7,0,4,8,3357000.0,174000,8
231710130183,3,5,1,7369810,0,6,8,6,3,4,60000,3,6,500000.0,500000,4
231710161139,3,9,5,1500000,3981400,9,8,2,4,3,0,3,2,0.0,300000,2
233320280362,3,5,6,43955159,10500000,4,8,8,8,7,1900000,5,8,2489750.0,0,8
233210030528,3,12,9,5000000,10000000,4,8,8,8,7,2000000,4,8,4000000.0,150000,8
231810160050,3,5,1,4474000,0,5,8,4,1,3,60000,4,4,0.0,305000,4
231810090043,3,5,1,4339000,0,5,8,4,3,4,70000,2,4,0.0,400000,5
231810080232,3,5,5,31289254,18880266,8,8,8,1,2,700000,3,8,2750000.0,300000,8
231810060094,3,9,1,2000000,0,5,8,1,5,4,50000,3,1,0.0,350000,5
231710250744,3,7,1,2000000,0,3,8,3,7,3,650000,4,3,0.0,179500,6
231710210744,3,6,1,9880234,0,4,8,8,1,3,300000,3,8,0.0,517500,8
231710190212,3,10,14,4000000,0,3,8,7,6,3,200000,2,7,0.0,300000,8
231710160784,3,6,1,12000000,0,5,8,8,1,3,1200000,4,8,0.0,199000,8
231710160062,3,6,1,6000000,0,5,8,6,1,6,200000,4,6,980000.0,300000,8
231710151143,3,14,1,5719360,0,4,8,8,8,6,300000,3,8,3000000.0,0,8
231710150260,3,7,1,3500000,0,4,8,4,4,3,0,2,4,0.0,192500,4
231710150106,3,5,5,4000000,4000000,3,8,8,7,6,300000,3,8,2800000.0,500000,8
231710141127,3,5,1,7000000,0,2,8,8,1,6,445000,3,8,1932000.0,437000,8
231710140788,3,3,5,800000,4919800,5,8,6,4,4,0,3,6,0.0,159000,6
231710140114,3,5,1,7070200,0,4,8,8,5,4,0,3,8,0.0,300000,7
231710130777,3,6,1,14500000,0,9,8,8,7,7,450000,4,8,3000000.0,350000,8
231710130226,3,1,5,0,4967800,4,8,6,1,3,700000,4,6,0.0,193000,7
231710110030,9,5,1,1350957,0,4,7,1,3,3,222000,2,1,0.0,437000,3
231710130118,3,5,12,5566300,0,6,8,4,4,6,0,3,4,3000000.0,200000,7
231710130028,3,6,1,15000000,0,4,8,8,7,3,995000,5,8,3324500.0,180500,8
231710121217,3,7,1,3000000,0,4,8,3,1,4,450000,3,3,0.0,328000,5
231710120773,3,6,1,3000000,0,6,8,2,6,3,150000,1,2,0.0,120000,4
231710091095,9,14,14,2500000,2990000,3,8,8,3,4,1200000,4,8,0.0,285000,8
231430150041,3,1,6,0,2966500,6,8,1,3,3,0,2,1,0.0,196000,4
231710120750,3,14,14,14848000,0,5,8,8,1,6,445000,4,8,3500000.0,0,8
231710120147,3,9,1,5500000,0,5,8,5,5,4,850000,2,5,0.0,350000,7
231710120061,3,6,6,18171400,7134500,4,8,8,1,3,700000,3,8,0.0,225000,8
231710120026,3,5,5,5750000,4550000,3,8,8,8,3,450000,3,8,2700000.0,250000,8
231710120009,3,6,14,3000000,1500000,1,8,8,7,3,995000,3,8,0.0,155000,8
231510100245,3,7,1,10000000,0,6,8,8,7,7,30000,3,8,3000000.0,700000,8
231710111149,3,6,1,8999197,0,2,8,8,3,3,0,2,8,0.0,250000,8
231710101133,3,5,5,14834844,10136667,6,8,8,8,8,1150000,4,8,3875800.0,215000,8
231710100565,3,5,1,5000000,0,5,8,5,7,3,100000,2,5,0.0,150000,7
231710100229,3,5,6,4596800,3500000,6,8,7,7,6,1200000,2,7,2159000.0,203000,8
231710091081,3,5,5,5055100,3281700,3,8,8,4,5,550000,3,8,584000.0,182000,8
231710090861,3,11,1,2700000,0,3,8,4,4,3,300000,2,4,0.0,200000,6
231510170348,3,5,1,4500000,0,5,8,4,7,6,0,3,4,3000000.0,1500000,7
231710090579,3,9,1,6000000,0,5,8,6,5,6,200000,5,6,1095000.0,0,7
231710090504,3,9,1,6000000,0,5,8,6,8,4,450000,4,6,0.0,377000,7
231710091063,9,9,1,15000000,0,5,8,8,8,6,1520000,4,8,2883500.0,0,8
231710090447,3,9,1,5000000,0,4,8,6,7,3,445000,3,6,0.0,350000,7
231710090138,3,9,1,4000000,0,3,8,7,6,3,0,3,7,0.0,170000,6
231710080734,3,9,1,12000000,0,4,8,8,4,8,1200000,3,8,6000000.0,219500,8
231710080537,3,9,1,4000000,0,3,8,7,8,3,445000,4,7,1600000.0,225000,8
231710080490,3,6,5,15000000,5000000,5,8,8,7,3,300000,5,8,2741750.0,200000,8
231710090512,9,10,5,3000000,4700000,4,8,8,4,6,400000,2,8,1500000.0,200000,6
231710071237,3,6,1,22000000,0,5,8,8,7,5,500000,4,8,773000.0,1234000,8
231510180390,3,11,1,5000000,0,5,8,5,1,4,0,3,5,0.0,223000,4
231710071214,3,9,1,10000000,0,6,8,8,7,6,730000,4,8,2300000.0,220000,8
231710071195,3,6,1,7141000,0,3,8,8,1,3,1200000,4,8,0.0,176000,8
231710070854,3,14,1,31814471,0,4,8,8,7,6,200000,4,8,2000000.0,200000,8
231710070632,3,14,10,7000000,1000000,8,8,5,6,4,150000,4,5,0.0,300000,5
231710070362,3,11,5,1000000,1274000,4,8,2,3,3,0,2,2,0.0,160000,3
231710080085,9,14,1,4000000,0,6,8,3,1,4,100000,3,3,1600000.0,150000,5
231710070304,3,13,6,0,3500000,4,8,4,1,3,200000,4,4,0.0,182000,4
231710090410,9,12,5,0,6021000,3,8,8,7,6,200000,4,8,2600000.0,225000,8
231610010006,3,9,5,3500000,4125000,4,8,8,3,4,200000,2,8,0.0,500000,7
231710090311,9,10,1,8000000,0,6,8,7,8,6,445000,4,7,2500000.0,0,8
231710070169,3,6,1,38000000,0,4,8,8,8,4,700000,4,8,6000000.0,700000,8
231710010447,3,11,5,3000000,5300000,4,8,8,5,3,1200000,2,8,2000000.0,150000,8
231710060636,3,6,5,19000000,4000000,4,8,8,7,8,500000,4,8,3000000.0,2000000,8
231710081407,9,6,1,28000000,0,9,8,8,8,7,450000,4,8,3500000.0,250000,8
231710051011,3,13,14,0,15000000,4,8,8,8,3,275000,4,8,2300000.0,180000,7
231710081339,9,5,5,3434700,3000000,5,8,7,6,3,445000,3,7,0.0,215000,8
231710050791,3,6,14,3650000,3892720,5,8,8,5,6,100000,3,8,2096000.0,401000,8
231710080518,9,12,1,3265000,0,5,8,3,5,4,0,2,3,0.0,400000,5
231710050724,3,5,5,10000000,7000000,5,8,8,8,8,1900000,4,8,3000000.0,300000,8
231710050667,3,6,6,6500000,2750000,5,8,8,6,4,450000,3,8,0.0,146000,8
231710050268,3,5,1,4829700,0,5,8,5,6,3,0,3,5,0.0,294300,6
231710010548,3,5,14,4459100,0,4,8,6,4,4,100000,2,6,0.0,550000,6
231710070419,9,12,5,4175000,4656100,1,8,8,7,6,450000,4,8,3000000.0,0,8
231710080722,9,7,1,5000000,0,6,8,4,7,4,0,2,4,1600000.0,180000,6
231710050066,3,6,14,25000000,19000000,5,8,8,7,7,450000,4,8,5000000.0,350000,8
231710050037,3,9,1,4000000,0,2,8,8,7,4,320000,4,8,0.0,250000,7
231710081241,9,6,1,5450000,0,1,8,8,5,4,75000,1,8,0.0,200000,6
231710010580,3,5,13,12945800,0,4,8,8,4,6,995000,4,8,1900000.0,80000,8
231710050032,3,5,13,17000000,0,3,8,8,8,7,450000,4,8,3000000.0,400000,8
231710060091,9,6,1,4536218,0,2,8,8,5,3,1400000,3,8,0.0,200000,7
231710010491,9,6,5,8000000,3560000,6,8,8,7,6,0,3,8,1850000.0,200000,8
231710041270,3,7,5,2000000,4849800,7,8,5,4,3,300000,3,5,0.0,229000,7
231710011048,3,6,1,9772409,0,3,8,8,7,6,250000,3,8,1600000.0,400000,8
231710010599,9,9,5,1000000,5000000,4,8,8,4,3,0,2,8,0.0,250000,5
231710020450,3,7,1,3000000,0,3,8,5,1,4,995000,2,5,0.0,300000,7
231710051101,9,9,1,6000000,0,6,8,5,3,3,1200000,3,6,900000.0,160000,6
231710010880,9,5,1,6000000,0,4,8,8,4,6,0,1,8,1718000.0,0,5
231710030811,3,5,5,5000000,4000000,5,8,8,7,6,500000,3,8,2000000.0,186500,8
231710030463,3,5,5,5921000,4914900,4,8,8,5,3,0,2,8,1308500.0,100000,8
231710030444,3,5,5,3434700,4617700,3,8,8,1,3,0,2,8,0.0,189000,7
231710050840,9,5,5,4707400,4384600,6,8,8,7,6,300000,3,8,2745000.0,250000,8
231710021357,3,9,1,3500000,0,4,8,4,5,3,60000,1,4,700000.0,150000,5
231710020502,3,11,1,1800000,0,4,8,1,3,3,200000,2,1,0.0,180000,3
231710021079,3,6,1,14356000,0,3,8,8,1,7,450000,3,8,3056750.0,179000,8
